DATE,ACWV US Equity,AGG US Equity,AMLP US Equity,ARKG US Equity,ARKK US Equity,ARKQ US Equity,ASHR US Equity,BBAX US Equity,BNDX US Equity,BOTZ US Equity,CALF US Equity,CIBR US Equity,COPX US Equity,COWZ US Equity,DIVO US Equity,DXJ US Equity,EEMV US Equity,EFAV US Equity,EFV US Equity,EMXC US Equity,EUFN US Equity,EWA US Equity,EWC US Equity,EWL US Equity,EWT US Equity,EWU US Equity,EWW US Equity,EWY US Equity,EWZ US Equity,FEZ US Equity,FXD US Equity,GDX US Equity,GLDM US Equity,GUNR US Equity,HDV US Equity,HEFA US Equity,IBB US Equity,ICLN US Equity,IEFA US Equity,IGF US Equity,IGV US Equity,IHI US Equity,IJH US Equity,IJR US Equity,ILF US Equity,INDA US Equity,ITA US Equity,JETS US Equity,KRE US Equity,KWEB US Equity,LIT US Equity,MBB US Equity,MCHI US Equity,OIH US Equity,PAVE US Equity,PCY US Equity,PDBC US Equity,PICK US Equity,RPV US Equity,SCHP US Equity,SLQD US Equity,SLV US Equity,SMH US Equity,SPLV US Equity,SPYD US Equity,TAN US Equity,URA US Equity,VCIT US Equity,VEA US Equity,VGK US Equity,VIG US Equity,VNQ US Equity,VOO US Equity,VPL US Equity,VTV US Equity,VWO US Equity,VXF US Equity,VYMI US Equity,XBI US Equity,XHB US Equity,XLB US Equity,XLC US Equity,XLE US Equity,XLF US Equity,XLI US Equity,XLK US Equity,XLP US Equity,XLU US Equity,XLV US Equity,XLY US Equity,XME US Equity,XOP US Equity
45232.00,109.958297,110.5264412,77.38927773,26.3039328,41.17213708,51.98773568,26.3348377,56.14763732,56.58242841,24.61607381,44.70154782,46.57482171,38.30940852,56.51611151,50.23902624,107.3223733,61.21418357,78.57240583,62.83127057,57.23003354,24.48307392,28.65938379,38.38397707,49.6859084,60.4786843,40.12909471,68.70924629,64.49099662,43.86799375,51.52801438,52.08757068,29.9902931,39.39,49.72421274,125.5628358,45.59011122,118.7428628,14.72710878,77.77108524,52.74173837,69.86516526,47.83503155,53.77242335,101.1994409,36.16160084,48.44666663,121.4413216,15.97005214,49.7455359,29.49786176,52.9292297,103.0696283,46.4563227,373.0982987,30.96825991,26.45443954,27.65239651,52.33947243,83.74604959,31.18205053,56.27606666,20.87,156.9630326,68.96816834,47.72557108,44.300455,31.13623574,94.21617663,53.10889297,71.58130447,178.1243353,98.12229044,445.5122181,80.1023831,163.6570843,46.78665837,151.0578222,81.57126719,68.76165536,80.33056769,88.83596781,69.74236377,119.1049578,38.10448292,113.749723,183.9827,82.21140399,76.33444149,141.9754872,169.7467762,56.30067003,168.2891815
45233.00,110.9114603,111.1994469,77.70921502,28.15266791,43.49532977,52.88004663,26.74864055,57.08363927,56.82966749,25.23534611,45.74975216,47.17458629,38.8226337,57.10362103,50.41226426,108.3983467,61.98095831,79.17870219,63.41448162,58.13626177,24.77281444,29.00515826,38.92524528,49.85907026,61.48688641,40.28338793,69.37349783,66.29074536,44.36870642,51.90386578,53.8874409,31.27437854,39.52,49.94977621,125.9099786,45.68083781,121.7617492,15.11408235,78.69116657,53.2955206,70.60184152,48.3880377,54.82322021,104.0258708,36.67247492,48.80037261,122.0763511,16.60552063,51.55381981,30.68765375,54.31804331,104.2183629,47.66870598,371.6133965,31.35315263,26.82804923,27.52213623,52.71698536,85.85375219,31.35497535,56.41089474,21.22,160.6265777,69.39668593,48.59230818,46.0090692,30.67049854,94.78329345,53.7905565,72.17616295,179.4324839,100.4659345,449.6321198,81.55879007,165.0744928,47.64280599,154.6695052,82.40416668,71.98517275,82.49274023,90.23315591,70.8114532,117.907923,38.60736152,114.7549584,185.8765282,82.30717962,76.78127725,142.6809972,172.1318259,56.87834068,167.0556719
45236.00,110.945912,110.6445124,77.03379184,27.35263049,42.77470981,52.30641817,26.93962648,57.00875912,56.60008835,25.2147037,45.36759433,46.85402246,38.5375086,56.58523028,50.49888327,107.2386864,62.24816769,78.74649093,63.09047549,58.68688146,24.68062428,28.8854671,38.72946742,49.76671727,61.62131336,40.34767677,69.5599544,69.63472296,44.53561065,51.61288405,53.33733346,30.9347857,39.22,49.62396231,125.1771216,45.51450573,121.3754944,14.90401098,78.27955124,53.13901693,70.43634165,48.26514744,54.28452055,102.9770003,36.6310527,48.84458586,121.7534547,16.32424769,50.82105117,30.79989828,54.78098118,103.5502213,47.9552693,365.7513573,31.17631003,26.55502677,27.65239651,53.02708528,84.96383331,31.25616116,56.3112392,21.08,161.0992932,69.33877815,48.15206076,45.16505496,29.82989969,94.35328179,53.62014062,71.94069814,179.6031119,99.01572381,450.4988751,81.36778588,164.56232,47.78750699,153.0546137,82.15297477,70.39356104,81.41697951,89.78651381,70.62279036,116.5748616,38.49307093,114.4499993,187.0994001,82.43887111,76.58268358,143.6328757,172.3466952,56.37843339,162.6082475
45237.00,110.6817824,111.2348683,76.48278871,28.23915844,44.00083929,52.69945989,26.93962648,56.38475781,56.91208051,25.17341888,45.08370565,47.48480934,37.43122321,56.17051768,50.23902624,106.6528787,62.1319897,78.25425032,62.4683837,58.52628405,24.57526409,28.55299165,38.23426459,49.65127603,61.62131336,40.03909033,68.97727761,68.49043827,44.84160173,51.40677199,53.50679282,30.34049822,39.05,48.72170845,124.482836,45.37841585,122.2801438,14.81555988,77.75897891,52.6695059,71.86125518,47.92719924,54.14929142,102.2262299,36.67247492,48.86669248,121.5381905,16.35550024,50.32465951,30.75500047,54.05350739,104.2418065,47.87811763,349.7277112,30.96825991,26.7130924,27.03831233,51.78668562,84.51887388,31.37967889,56.40503265,20.73,162.1091854,69.2461257,47.78060201,45.19593353,30.29563689,94.85184603,53.21844604,71.61848312,179.6258624,98.1999803,451.7708667,80.56795582,163.9786812,47.79956541,153.7092994,81.43906093,72.0456137,81.94953432,88.04575487,71.00011604,113.9903547,38.43592563,114.1676298,189.1447345,82.64239431,76.02413889,143.7336629,174.2697758,55.2897464,158.0023907
45238.00,110.3832012,111.6126961,75.00752228,27.08234758,43.38777455,52.47638216,26.75925088,56.2349975,57.07690656,25.09084924,44.48317191,47.44344627,36.42758286,55.65212693,50.15240723,104.787858,61.98095831,77.77401558,62.0990167,58.14773301,24.73330437,28.61948674,38.1075848,49.75517314,61.36590216,39.96194372,68.56940386,67.17951017,44.47997591,51.89174154,53.11491805,29.38539335,38.67,48.207925,123.7371218,45.34817365,120.4301865,14.59443212,77.62580924,52.57319595,72.34766334,47.52780592,53.88770064,101.2656853,36.29967492,48.99933223,121.3659791,16.51176298,49.66280396,30.74377601,53.5134132,104.5582946,47.58053265,348.0987513,30.97866241,26.79931002,26.72196594,51.08559017,83.71092122,31.4229101,56.39330847,20.65,162.6893362,69.13031013,47.58799377,43.78581217,29.60271081,95.10112815,53.09672041,71.96548391,179.7282392,98.52368804,452.1423332,79.52937053,163.5498853,47.5825139,152.7600051,80.96311836,69.94025391,81.93888322,88.32061155,70.66471544,112.5620746,38.48164187,114.4274098,190.2161002,82.31915157,75.46559419,143.5320886,173.8078067,54.92314772,154.6074102
45239.00,109.8893937,110.6799337,74.86532792,25.92553673,42.04333434,51.65843045,26.62131659,55.98539698,56.84732742,24.96699478,44.12285167,47.25731244,36.5530379,55.12221639,49.97916921,106.0072946,61.51624635,77.83404493,62.14437756,57.72329701,24.66745425,28.45989852,38.2112319,49.69745252,61.17770443,40.01337479,67.46231798,66.51293656,44.24352825,51.94023849,52.37353335,29.27927058,38.83,48.12020588,122.3485506,45.49938463,116.8725763,14.45069908,77.62580924,52.01941372,71.73410284,46.44227533,53.31353105,99.89663334,36.07875639,48.67878618,121.3767423,16.15756743,48.62274523,30.10398221,52.5985598,103.5502213,46.95229768,348.4865989,30.90584487,26.46880915,26.70335733,50.96424672,83.11373882,31.15117109,56.28779084,20.69,162.3992608,68.84077122,46.88634945,42.77711222,30.31835578,94.44053054,53.07237528,71.95309102,178.4883419,96.96989089,448.7315949,79.45774395,162.2158538,47.1604693,150.6540993,80.91023585,67.07938222,80.8844247,87.56475569,70.6437529,112.222008,38.32163504,114.1789246,189.3287064,81.98393688,74.47262585,140.5644672,170.5632797,54.50100379,153.5210165
45240.00,110.406169,110.9396903,75.13763149,26.05527252,42.73168772,52.33828641,26.52582363,55.82315664,56.90030723,25.35920057,44.78889818,48.14661853,36.61006292,55.79036446,50.36895476,107.2147759,61.87639812,78.14619751,62.50726443,58.31980166,24.83866456,28.43330048,38.33791169,49.72054077,62.15902116,39.91051265,68.76751397,66.99064765,45.06414069,52.35246261,52.92427627,28.91845318,38.4,48.34576934,123.3128362,45.69595891,117.4316294,14.38436075,78.01321191,52.3685373,73.52029048,46.85190952,53.97415861,100.9455038,36.70008974,49.17618522,122.6575646,16.34508272,48.89457876,30.16010447,52.32300154,103.8432659,46.84208102,353.3734785,31.39476265,26.61250518,26.79640039,51.30131184,84.22613741,31.16969875,56.35813592,20.34,168.9743037,69.23454414,47.24405048,42.61242651,30.51146632,94.76459729,53.35234423,72.28769892,180.9340109,97.87627256,455.7331765,79.95912996,163.9310372,47.48604656,152.4435737,81.4258403,67.44202793,82.5672979,88.59546822,71.76524868,113.4598507,38.75593928,115.8279624,194.2743034,82.55859064,74.86981319,141.4043601,173.3995549,54.81205721,155.2298233
45243.00,110.6702985,110.9278832,75.5733172,25.78498961,42.92528712,52.80568739,26.67436824,56.21003745,56.88264729,25.40048539,44.69062902,48.30173006,36.80394799,55.74428529,50.34008175,107.5256127,61.85316252,78.50637356,62.81831033,58.0903768,25.00987487,28.57958968,38.53368956,49.7320849,61.89016726,40.20624132,68.67428569,66.31296448,44.9667799,52.52220195,52.68067844,28.69559538,38.61,48.62145802,123.2228362,45.7866855,117.3198188,14.38436075,78.20691324,52.2601886,73.59496725,47.78382728,53.898785,100.9455038,36.54820825,49.09881204,124.0890718,16.36591776,48.97731071,30.53051141,52.74185009,103.7729352,47.30499099,355.9111099,31.38436014,26.41133074,27.16857261,51.50355092,83.90998202,31.13881932,56.35813592,20.43,167.9429244,69.19979947,46.91386492,42.93150507,31.43158128,94.7895255,53.42537961,72.4735922,180.7633829,97.06052905,455.2716575,79.9471922,163.8357492,47.57045548,152.3453708,81.75635597,67.77445316,82.25841611,88.46949225,71.60802964,114.2760108,38.69879399,115.9296154,193.1380065,82.82197361,73.97614168,142.2218558,174.1408542,54.76762101,156.4633329
45244.00,111.8875914,112.3211233,76.58991719,28.06617737,45.11941354,55.21705151,27.06695043,57.78252073,57.32414564,26.35003624,46.95081964,49.82182304,38.28659851,56.93082411,50.80204981,108.9721992,62.96847124,79.89905429,64.38650004,59.62752342,25.642036,29.51052094,39.38589907,51.07120324,63.43607717,40.91341857,71.5876696,68.75706771,46.42719186,54.13472569,55.03192705,30.06457903,38.96,49.9121823,124.9199788,46.24031845,119.8508043,15.46788677,80.2649899,53.88541907,75.61325836,48.81815359,56.00259559,106.4327526,37.95656384,49.82833063,125.0469976,17.14723146,52.58205969,31.17030522,54.68178021,105.3319322,48.45124427,361.6180101,32.41420822,27.00048447,27.13135539,53.71469813,86.66170484,31.41055832,56.65124044,21.17,173.0675901,70.07999776,48.81243188,47.37801914,31.89731848,96.09825662,54.87391462,74.61756132,183.7436866,102.4470259,464.0180063,81.85723412,166.7777652,48.67982986,159.0668111,83.76589124,71.4311307,87.09401379,91.08063066,72.7714505,115.2962108,39.43025377,118.25634,197.0014159,83.67198231,76.9302225,143.1849329,180.0067871,57.54488374,159.0548346
45245.00,111.6808813,111.6245032,76.71699219,28.77972426,46.25949884,56.08811696,27.02450911,57.93228104,57.24173262,26.4635695,47.10368277,49.71841536,38.90246873,57.24185856,50.85979582,108.3624809,63.11950263,79.29275794,64.15321562,59.85694829,25.73422617,29.51052094,39.48954617,51.08274737,63.69148837,40.88770303,72.11207871,69.25699792,46.73318294,54.24384384,55.62503481,29.91600716,38.87,50.22546489,125.5628358,46.39152943,119.9727795,15.54528149,80.1923519,53.84930283,75.19143552,49.31995546,56.23980079,106.587323,38.06702311,49.67358426,125.0362344,17.39725185,53.30300948,32.23662823,55.22187439,104.5465728,49.46523755,355.9111099,32.31018316,26.78494042,26.9824865,53.93041981,87.23546833,31.26851294,56.55744699,21.45,173.1965125,70.0684162,49.29395249,48.01617625,31.40886239,95.74926166,54.82522437,74.60516844,184.3465724,102.744837,465.0310969,81.54685231,167.55198,49.01746554,159.6669396,83.58080246,71.62252705,86.88099187,91.48146331,73.12781364,115.0785682,39.64740589,118.5048251,197.250319,84.3424117,76.69439252,143.2969186,180.2216564,57.65597425,159.2359002
45246.00,111.6004941,112.2384734,75.77300649,28.14185659,45.39905711,54.96210552,26.5152133,57.33323979,57.46542511,26.50485432,46.38304229,49.02558386,38.30940852,56.49307192,50.61437529,108.135331,62.99170684,79.29876087,63.94585169,59.92577575,25.70788612,29.23124156,39.25921928,50.92112964,63.77214454,40.6562632,71.80908678,69.74581856,46.83054374,54.26809232,54.88365011,30.36172277,39.3,49.79940056,124.9328359,46.33104504,118.9563194,15.36837928,79.98654424,53.88541907,75.22372818,50.01633357,55.68114929,105.0195376,37.94275644,49.71779751,124.4980738,17.12639643,52.62933508,30.92336726,53.20478796,105.2147144,47.64666264,342.6688851,32.24776813,27.10107169,26.3311851,53.51245906,86.48606296,31.37967889,56.69813716,21.76,173.8411246,70.19581332,49.01879786,46.81191202,31.86324015,96.38493106,54.70349874,74.44406093,184.3010716,102.5247157,465.6839775,81.51103902,167.1470061,48.51101202,157.8010853,83.22384554,70.64539834,86.84903858,91.75631999,73.45273298,112.834128,39.80741272,118.5274147,198.2351097,83.30085175,77.10399196,143.91284,178.3737801,57.36713892,154.64136
45247.00,111.8646237,112.4628087,77.51574933,29.80679931,47.00162984,55.50386574,26.79108187,57.84492086,57.52429156,26.6803148,47.06000759,49.5736446,38.8226337,57.20729918,50.7443038,109.4384544,63.08464923,80.199201,64.96971109,60.00607445,26.16883695,29.53711898,39.69684038,51.39443871,64.29640964,41.27343608,72.35680296,69.15701188,46.5801874,54.97129816,55.7203557,30.1707018,39.3,50.31318401,125.6914072,46.70907249,120.0439317,15.46788677,81.1003269,54.54755,75.46592311,49.84223904,56.13339098,106.1898563,38.08083051,49.78964404,124.5841795,17.41808688,53.43301682,31.04683624,54.4613336,105.5546461,47.69074931,350.2374537,32.51823328,27.23039812,26.74057455,54.41579359,87.30572508,31.41055832,56.68055089,21.75,174.6576332,70.12632398,49.29395249,46.96630487,32.54480678,96.54696444,55.38516228,75.4726704,184.4716997,102.4470259,466.3706278,82.37055788,167.9212208,48.70394669,159.4596225,84.34759882,73.19399178,87.77568395,91.92810541,73.44225171,115.2009922,40.01313578,119.2841649,197.8238784,83.19310417,77.31499774,143.6216772,179.5663049,58.38917161,158.0476571
45250.00,112.3584311,112.6399155,77.55205647,30.46628961,48.2707814,55.93939847,27.10939175,58.21932164,57.58315801,27.07252059,47.37665266,50.1010238,39.3700739,57.31097733,50.97528783,108.2787941,63.57259679,80.51135358,65.09931355,60.52228041,26.24785709,29.73660425,39.76593844,51.37135046,64.941659,41.32486715,73.23081813,70.55681645,47.51206932,55.26227989,56.13341289,30.25560001,39.22,50.52621617,125.9614072,46.69395139,120.8774289,15.75535286,81.41509157,54.67997619,76.62442221,50.46693117,56.38611427,106.5983637,38.68835645,49.7951707,125.9511074,17.64727223,53.37392258,32.20295487,55.1888074,105.5780896,48.73780759,351.1128811,32.46622075,27.48416531,27.02900803,54.73937611,87.6687183,31.50319662,56.7333097,21.48,177.1608766,70.19770111,49.33522569,48.4073048,33.07870065,96.77131834,55.62861354,75.81967118,185.3362153,103.1980278,469.8826752,82.75256627,168.4214827,49.22245863,160.5616768,84.62523198,74.0300916,87.94610149,92.08843847,74.27027196,115.3642242,40.17314261,119.6455978,200.6916753,83.1332444,77.07916775,144.4951657,180.4902431,58.50026212,158.2966223
45251.00,112.4043667,112.7579867,77.60651719,29.35272403,47.18447371,55.16489381,26.97145747,57.96972112,57.63025116,27.1034842,46.89622566,50.14238687,39.51833895,57.02298247,50.88866882,107.585389,63.4912722,80.45132424,64.84010864,60.30432678,26.11615685,29.69670719,39.61622596,51.65995355,65.43903871,41.40201376,72.31018881,69.85691417,46.99744796,54.89855273,55.65680844,30.99845936,39.65,50.47609096,126.1928357,46.54274041,119.9117919,15.44577399,81.1003269,54.59570498,76.59616614,50.90728791,56.11343914,105.3286784,38.30174904,49.80622401,126.1017924,17.33474675,52.18021882,31.39479427,54.49440059,105.824247,47.91118263,348.9187719,32.3725982,27.39737321,27.16857261,55.15733686,87.02469807,31.43526187,56.78020642,21.77,174.5501978,70.44144313,49.04631332,47.38831199,32.61296345,96.85856708,55.4095074,75.49745617,185.3248401,102.4729225,468.6557099,82.35862012,168.3261947,48.93305662,159.2741282,84.22861317,72.52914131,87.13661818,92.44346167,74.01872151,115.1057735,40.15028449,119.5552396,199.0683941,83.38465542,77.24052511,145.3686543,180.028274,58.64467978,156.8820471
45252.00,112.8407547,112.8642507,78.11481718,29.83923326,47.66847219,55.280788,26.65314758,57.94476107,57.61847787,27.093163,46.93990085,50.1010238,39.27883386,57.28793774,50.98972434,109.2113044,63.24729842,80.66742987,64.82714839,60.16667186,26.10298683,29.59031505,39.63925865,51.77539479,64.82067474,41.24772054,72.5665666,69.89024285,46.95572191,54.95917392,56.00631837,31.04090846,39.48,50.30065271,126.6042642,46.81492018,120.6741369,15.39049205,81.2819219,54.75220865,76.58001981,51.18379099,56.45262041,105.8917562,38.31555644,49.97202369,126.9628494,17.44933943,52.40477695,31.56316106,53.78897146,105.7890817,47.86709597,346.9130458,32.47662326,27.67221486,26.94526928,54.86071955,87.58675209,31.47231719,56.81537897,21.67,174.1741741,70.85928659,49.22516383,47.40889771,32.72655788,97.07045688,55.51906047,75.62138502,186.1324796,102.9779066,470.6818911,82.66900193,168.8741005,48.80041403,160.3434482,84.14928941,73.33502066,87.58396422,92.50072348,74.62663511,115.0513628,40.31029132,119.8150195,199.9557878,83.98325309,77.61288824,146.0629657,180.5761908,58.92240605,156.9612633
45254.00,113.0589488,112.3447375,78.42342789,30.2608746,48.2707814,55.79067998,26.73803022,58.21932164,57.35357886,27.08284179,47.12552037,50.48363223,39.33585888,57.54137322,51.17739886,109.7014701,63.13112043,81.19568808,65.5399619,60.08637316,26.47174749,29.85629541,39.88110189,52.13326262,64.69969049,41.77488904,72.82294438,69.2347788,46.96963059,55.54113738,56.17577773,31.1151944,39.7,50.52621617,127.041407,47.04173665,121.3246714,15.3462665,81.92355757,55.18560344,76.8302879,51.42957149,56.68539186,106.3996304,38.28794163,49.94991706,127.5332996,17.51184452,52.47569004,32.05703698,53.79999379,105.0154441,48.10957262,349.9271756,32.58064832,27.57095741,26.79640039,54.67196308,88.03171153,31.33644769,56.79193061,22.27,173.7874069,71.09142185,49.39025661,46.81191202,33.02190343,96.73392602,55.88423736,76.42692255,186.5647374,103.2757177,470.9407921,82.77644179,169.5172943,48.95717345,160.9435768,84.88964451,74.20134096,87.9354504,92.90155613,74.37508465,115.5274562,40.43601097,120.1086838,199.5662003,84.29452388,77.81148191,146.8468657,180.7480863,59.25567758,157.6742092
45257.00,112.7488836,112.9823219,78.15112432,30.08789354,48.88384614,55.57822499,26.45155132,57.6702005,57.65379774,27.093163,47.14735796,50.50431377,38.74279867,57.31097733,50.97528783,109.1156623,63.03817803,81.05161766,65.28075699,60.02901694,26.37955732,29.60361407,39.66229134,51.86774778,64.65936241,41.60773805,72.2402676,69.50140824,46.94181322,55.32290108,56.08045684,31.61397139,39.97,50.16280837,126.6428356,46.73931469,120.5216679,15.22464623,81.6451119,55.05317726,76.79597696,51.30668124,56.59006641,106.1236118,38.0532157,49.83938394,126.8552173,17.29307669,52.14476227,31.45091654,52.53242582,105.7890817,47.53644598,347.5890088,32.57024581,27.73007626,26.61031427,54.52365443,87.80923181,31.44143776,56.88572405,22.56,173.6799716,70.85928659,49.41777208,45.93701921,32.97646565,97.3072749,55.73816661,76.19145773,186.0073524,103.6512187,470.119063,82.63318865,168.9098335,48.72806353,161.0308683,84.59879072,73.76818081,87.79698615,92.78703252,73.91390882,115.1193762,40.29886226,119.430997,199.5553784,84.05508481,77.93560295,145.9285829,181.0381599,59.73336677,156.316217
45258.00,112.9326259,113.4782209,78.11481718,30.29330855,50.22828635,56.07749421,26.62131659,58.06956133,57.81862379,27.00027215,46.8088753,50.63874376,39.57536397,57.24185856,51.06450541,108.3266151,63.4331832,81.12365287,65.44276006,60.69434906,26.45857747,29.93608952,39.80048748,51.74076242,65.53313757,41.7106002,72.77633024,70.53459733,47.45643458,55.33502532,56.1440041,33.13152691,40.48,50.53874748,126.8742642,46.54274041,120.1557423,15.42366122,81.69353724,55.30599088,77.240001,50.7536751,56.22649956,105.5715747,38.49505274,50.28151642,126.9197965,17.3659993,52.13294342,31.74275231,53.13865398,106.3165619,47.66870598,346.0486998,32.18535309,27.91812582,26.88944344,54.88768476,87.79752235,31.56495548,57.02641422,22.92,172.6808229,70.76643249,49.62413805,46.61634774,32.74927677,97.70612629,55.83554711,76.19145773,185.8594747,104.3374791,470.5805821,82.99132151,168.8383675,49.12599129,160.8126397,84.92930639,73.56671097,87.23247805,92.9702703,74.09209039,115.1465815,40.2874332,119.1486275,199.9341441,84.43818732,78.18384504,145.1782786,182.0802762,59.80002107,155.8861862
